-9.000000000000e-01,2.000000000000e+00,1.000000000000e+00,7.150000000000e-01,-9.000000000000e-01,-4.725000000000e-01
-8.818181818182e-01,2.000000000000e+00,1.000000000000e+00,6.664049586777e-01,-8.818181818182e-01,-3.915345604808e-01
-8.636363636364e-01,2.000000000000e+00,1.000000000000e+00,6.188016528926e-01,-8.636363636364e-01,-3.149417731029e-01
-8.454545454545e-01,2.000000000000e+00,1.000000000000e+00,5.721900826446e-01,-8.454545454545e-01,-2.426314800902e-01
-8.272727272727e-01,2.000000000000e+00,1.000000000000e+00,5.265702479339e-01,-8.272727272727e-01,-1.745135236664e-01
-8.090909090909e-01,2.000000000000e+00,1.000000000000e+00,4.819421487603e-01,-8.090909090909e-01,-1.104977460556e-01
-7.909090909091e-01,2.000000000000e+00,1.000000000000e+00,4.383057851240e-01,-7.909090909091e-01,-5.049398948159e-02
-7.727272727273e-01,2.000000000000e+00,1.000000000000e+00,3.956611570248e-01,-7.727272727273e-01,5.587903831706e-03
-7.545454545455e-01,2.000000000000e+00,1.000000000000e+00,3.540082644628e-01,-7.545454545455e-01,5.783809166041e-02
-7.363636363636e-01,2.000000000000e+00,1.000000000000e+00,3.133471074380e-01,-7.363636363636e-01,1.063467317806e-01
-7.181818181818e-01,2.000000000000e+00,1.000000000000e+00,2.736776859504e-01,-7.181818181818e-01,1.512039819684e-01
-7.000000000000e-01,2.000000000000e+00,1.000000000000e+00,2.350000000000e-01,-7.000000000000e-01,1.925000000000e-01
-6.818181818182e-01,2.000000000000e+00,1.000000000000e+00,1.973140495868e-01,-6.818181818182e-01,2.303249436514e-01
-6.636363636364e-01,2.000000000000e+00,1.000000000000e+00,1.606198347107e-01,-6.636363636364e-01,2.647689706987e-01
-6.454545454545e-01,2.000000000000e+00,1.000000000000e+00,1.249173553719e-01,-6.454545454545e-01,2.959222389181e-01
-6.272727272727e-01,2.000000000000e+00,1.000000000000e+00,9.020661157025e-02,-6.272727272727e-01,3.238749060856e-01
-6.090909090909e-01,2.000000000000e+00,1.000000000000e+00,5.648760330579e-02,-6.090909090909e-01,3.487171299775e-01
-5.909090909091e-01,2.000000000000e+00,1.000000000000e+00,2.376033057851e-02,-5.909090909091e-01,3.705390683696e-01
-5.727272727273e-01,2.000000000000e+00,1.000000000000e+00,-7.975206611570e-03,-5.727272727273e-01,3.894308790383e-01
-5.545454545455e-01,2.000000000000e+00,1.000000000000e+00,-3.871900826446e-02,-5.545454545455e-01,4.054827197596e-01
-5.363636363636e-01,2.000000000000e+00,1.000000000000e+00,-6.847107438017e-02,-5.363636363636e-01,4.187847483095e-01
-5.181818181818e-01,2.000000000000e+00,1.000000000000e+00,-9.723140495868e-02,-5.181818181818e-01,4.294271224643e-01
